degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,example_type,source_id,site_id,split,origin_year_month,forecast_year_month,rollout_horizon_months,alert_probability_irc,actual_irc,irc_mean,irc_abs_error,predicted_alert_h,actual_irc_alert,probability_bloom_mean,predicted_bloom_alert_h,bloom_h
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-ORA-FAIRVIEW-4,test,2023-10,2023-11,1,0.0078125,0.5639261991318054,0.12849565323267598,0.43543054589912944,False,True,0.013331787906724499,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLPOLK_WQX-ELBERT1,test,2023-01,2023-02,1,0.015625,0.6038507337438835,0.18632455266197212,0.4175261810819114,False,True,0.020410650220654393,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLSWFD_WQX-23152,test,2023-01,2023-02,1,0.015625,0.5219404761904763,0.1728450415394036,0.34909543465107273,False,True,0.019239200407423447,False,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21SC60WQ_WQX-S-280,test,2024-03,2024-04,1,0.015625,0.6215885921337648,0.17678595539473463,0.4448026367390302,False,True,0.019868585713750483,False,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21SC60WQ_WQX-SV-363,test,2024-03,2024-04,1,0.015625,0.5135714285714285,0.1745664470097381,0.33900498156169034,False,True,0.020531356401751313,False,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLORAN_WQX-LE53,test,2024-01,2024-02,1,0.0234375,0.5480038026944668,0.15862193639213729,0.3893818663023295,False,True,0.018661642405587986,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21SC60WQ_WQX-CW-057,test,2023-11,2023-12,1,0.0234375,0.5018321548367214,0.20569871185580269,0.2961334429809187,False,True,0.02384886337403075,False,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21SC60WQ_WQX-SV-340,test,2024-03,2024-04,1,0.0234375,0.509047619047619,0.1606063438066485,0.34844127524097046,False,True,0.019274299760007576,False,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-2,test,2024-01,2024-02,1,0.03125,0.5045806844282312,0.1443375908474991,0.36024309358073214,False,True,0.017105968694917532,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,test,2023-02,2023-03,1,0.03125,0.5211547809504887,0.18511035136543796,0.33604442958505076,False,True,0.022458345744092105,False,0.0
