degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,example_type,source_id,site_id,split,origin_year_month,forecast_year_month,rollout_horizon_months,alert_probability_irc,actual_irc,irc_mean,irc_abs_error,predicted_alert_h,actual_irc_alert,probability_bloom_mean,predicted_bloom_alert_h,bloom_h
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21AWIC-81,test,2024-03,2024-04,1,0.0,0.5030665678692646,0.3724806010723114,0.13058596679695322,False,True,0.046758104738154616,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21DELAWQ_WQX-110011,test,2023-05,2023-06,1,0.0,0.6444384914700816,0.43109020590782166,0.21334828556225993,False,True,0.05597512216792536,False,1.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-3,test,2023-09,2023-10,1,0.0,0.5164742542624099,0.4396502673625946,0.07682398689981529,False,True,0.05915267785771383,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,test,2023-01,2023-02,1,0.0,0.6946130952380951,0.27525055408477783,0.4193625411533173,False,True,0.03217259651778956,False,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-BAY-LULLWATER-2,test,2023-03,2023-04,1,0.0,0.550688160394032,0.25815173983573914,0.2925364205582929,False,True,0.03217259651778956,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-BAY-LULLWATER-3,test,2023-04,2023-05,1,0.0,0.6401789778675515,0.42965635657310486,0.21052262129444665,False,True,0.05597512216792536,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-COL-SB-61-1,test,2023-06,2023-07,1,0.0,0.6000056367109409,0.4156796932220459,0.18432594348889497,False,True,0.04914004914004914,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIG-PLACID-2,test,2022-12,2023-01,1,0.0,0.5896429227251349,0.4341191053390503,0.15552381738608456,False,True,0.05915267785771383,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIG-PLACID-2,test,2023-03,2023-04,1,0.0,0.6045204479968075,0.43328389525413513,0.17123655274267235,False,True,0.05597512216792536,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIG-PLACID-4,test,2023-02,2023-03,1,0.0,0.525739762902055,0.4341118335723877,0.09162792932966735,False,True,0.05915267785771383,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIL-HOGISLAN-1,test,2023-10,2023-11,1,0.0,0.5095208960954621,0.3606608211994171,0.14886007489604502,False,True,0.03712035995500562,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIL-HOGISLAN-4,test,2023-10,2023-11,1,0.0,0.5173752443142802,0.37429991364479065,0.14307533066948952,False,True,0.046758104738154616,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIL-HOGISLAN-4,test,2023-11,2023-12,1,0.0,0.6045531496218183,0.3729192912578583,0.23163385836396,False,True,0.046758104738154616,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIL-JAMES-1,test,2023-04,2023-05,1,0.0,0.6473419355215518,0.35669973492622375,0.2906422005953281,False,True,0.03712035995500562,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIL-SILVER-3,test,2024-01,2024-02,1,0.0,0.6373882413013726,0.26003941893577576,0.37734882236559686,False,True,0.03217259651778956,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-HIL-WILSON-2,test,2023-01,2023-02,1,0.0,0.6570598866479581,0.3303981125354767,0.32666177411248143,False,True,0.03335133675398326,False,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,irc_alert_false_negative,wqp,wqp:21FLKWAT_WQX-LAK-FLORENCE-1,test,2023-05,2023-06,1,0.0,0.5569469530415061,0.4916516840457916,0.06529526899571447,False,True,0.0764748725418791,False,0.0
